gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,1,1.0,0.0,30,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,74.85,3830.0,0
1.0,0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,50.5,663.0,0
1.0,0,0.0,0.0,11,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,72.9,2169.0,0
0.0,0,0.0,0.0,62,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,115.05,6247.0,0
1.0,0,0.0,0.0,18,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,19.0,1270.0,0
1.0,0,0.0,1.0,6,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.55,593.0,0
0.0,0,0.0,0.0,46,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,101.1,5226.0,0
1.0,0,0.0,0.0,21,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,84.1,3454.0,0
1.0,0,0.0,0.0,68,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.15,3204.0,0
0.0,0,0.0,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.1,191.0,0
0.0,0,1.0,0.0,25,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,74.6,3528.0,0
0.0,0,0.0,1.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,1601.0,0
0.0,0,1.0,0.0,30,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,85.0,4134.0,1
0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,80.55,793.0,1
1.0,0,1.0,0.0,51,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,106.8,5605.0,0
0.0,0,1.0,1.0,57,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,84.5,5308.0,0
0.0,0,0.0,0.0,15,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.05,1313.0,0
0.0,0,1.0,1.0,72,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,83.7,5880.0,0
0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,75.8,712.0,1
1.0,0,1.0,0.0,28,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,96.6,4177.0,0
1.0,1,1.0,0.0,29,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,98.5,4350.0,1
1.0,0,1.0,1.0,70,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,101.1,6202.0,0
0.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.2,1074.0,0
0.0,1,1.0,0.0,59,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,94.05,5598.0,0
1.0,1,1.0,0.0,13,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.25,2813.0,1
1.0,1,1.0,0.0,7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,74.4,1659.0,1
0.0,0,1.0,0.0,62,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,81.0,5396.0,0
0.0,0,0.0,0.0,21,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,60.25,2850.0,0
0.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.85,549.0,0
0.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.95,128.0,0
1.0,0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,86.05,1162.0,0
0.0,0,0.0,0.0,19,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.25,1342.0,0
0.0,0,0.0,0.0,30,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,85.15,4095.0,1
1.0,0,1.0,1.0,67,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,19.4,2894.0,0
1.0,1,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,102.65,6352.0,0
1.0,0,1.0,0.0,53,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.9,2632.0,0
0.0,0,0.0,0.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.55,505.0,0
1.0,1,1.0,0.0,71,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,95.5,6106.0,0
0.0,0,1.0,1.0,50,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,84.15,4990.0,0
1.0,0,1.0,1.0,56,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,103.2,5777.0,0
1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,50.2,541.0,0
0.0,1,0.0,0.0,2,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,88.55,778.0,1
1.0,0,1.0,1.0,24,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.75,2976.0,1
1.0,0,1.0,1.0,46,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.95,2248.0,0
1.0,0,1.0,0.0,71,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,116.25,6526.0,0
0.0,0,0.0,0.0,29,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,31.2,2348.0,0
1.0,0,1.0,1.0,69,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.45,3434.0,0
1.0,0,1.0,0.0,71,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,84.2,5814.0,0
0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,91.3,463.0,1
1.0,1,1.0,0.0,56,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,85.65,5302.0,0
1.0,0,0.0,1.0,56,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,21.2,2822.0,0
1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,79.5,385.0,1
0.0,0,1.0,0.0,28,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,25.55,1917.0,0
0.0,0,1.0,1.0,19,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.2,1339.0,0
1.0,0,1.0,0.0,66,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,63.85,5034.0,0
0.0,0,1.0,1.0,17,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,61.95,2576.0,0
1.0,0,1.0,1.0,52,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.75,2986.0,0
0.0,0,0.0,0.0,19,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,58.2,2534.0,0
0.0,0,0.0,0.0,36,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,85.85,4349.0,0
1.0,1,1.0,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.1,1531.0,1
1.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,104.9,6346.0,0
1.0,0,1.0,1.0,67,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,111.3,6334.0,1
1.0,1,0.0,0.0,34,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,99.85,4548.0,0
1.0,1,1.0,0.0,57,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,95.25,5567.0,1
0.0,0,1.0,0.0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,86.25,1773.0,1
0.0,1,1.0,0.0,1,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8,512.0,1
1.0,0,1.0,0.0,8,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.55,715.0,0
0.0,0,0.0,0.0,69,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,104.0,6210.0,0
0.0,0,1.0,0.0,50,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,104.4,5497.0,0
1.0,0,0.0,0.0,10,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.5,924.0,0
0.0,0,1.0,1.0,12,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.25,1078.0,0
0.0,0,0.0,0.0,14,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,86.3,2734.0,1
0.0,0,1.0,0.0,70,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,49.85,4566.0,0
0.0,1,0.0,0.0,64,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,108.95,6238.0,0
0.0,0,1.0,1.0,66,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,89.9,5816.0,0
0.0,0,1.0,1.0,71,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,82.0,5839.0,0
1.0,1,0.0,0.0,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,89.95,3363.0,0
1.0,0,1.0,0.0,72,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,79.35,5729.0,0
0.0,0,1.0,1.0,71,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,64.05,5141.0,0
1.0,0,1.0,1.0,38,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,101.15,4869.0,0
0.0,0,0.0,0.0,28,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.95,4136.0,1
1.0,1,1.0,0.0,17,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.45,2812.0,1
1.0,0,0.0,0.0,33,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,39.1,2933.0,0
0.0,0,1.0,1.0,23,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,34.6,2161.0,0
1.0,0,1.0,1.0,58,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.55,2631.0,0
0.0,1,1.0,0.0,70,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,104.45,6304.0,0
1.0,0,1.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.5,1119.0,0
1.0,0,1.0,1.0,45,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.35,2355.0,0
1.0,0,0.0,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.0,2034.0,1
1.0,0,1.0,1.0,36,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.45,2058.0,0
1.0,0,0.0,0.0,54,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,69.9,4830.0,0
1.0,0,1.0,1.0,23,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,59.7,3089.0,0
0.0,0,1.0,1.0,41,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,78.35,4483.0,0
1.0,1,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,71.45,1323.0,0
1.0,0,1.0,1.0,27,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,45.85,2833.0,0
0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,95.85,493.0,0
0.0,0,1.0,1.0,67,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,35.7,4083.0,0
0.0,1,1.0,1.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,89.55,6019.0,0
0.0,0,1.0,1.0,56,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.95,3174.0,0
1.0,0,1.0,1.0,44,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,24.85,2485.0,0
0.0,1,1.0,0.0,66,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8,6099.0,0
0.0,0,0.0,0.0,34,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,64.4,3777.0,1
0.0,0,1.0,0.0,69,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,105.35,6270.0,0
0.0,0,1.0,1.0,1,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,102.45,518.0,1
0.0,0,0.0,0.0,40,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.65,2192.0,0
1.0,0,1.0,1.0,30,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.45,3305.0,0
0.0,0,0.0,0.0,11,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,70.5,2190.0,0
0.0,0,0.0,0.0,15,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.1,1147.0,0
1.0,0,0.0,0.0,11,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,69.35,1992.0,0
0.0,0,1.0,1.0,64,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.8,2971.0,0
1.0,1,1.0,0.0,72,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,74.4,5549.0,0
1.0,1,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,93.05,6117.0,0
0.0,0,0.0,1.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.2,204.0,0
0.0,0,0.0,1.0,15,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,65.6,2477.0,0
0.0,0,0.0,0.0,60,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,80.55,5309.0,0
1.0,0,0.0,0.0,56,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,52.7,4364.0,0
0.0,0,0.0,0.0,8,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.85,718.0,0
0.0,0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,80.1,890.0,1
0.0,0,1.0,0.0,49,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.15,4109.0,0
0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,80.2,654.0,1
0.0,0,0.0,0.0,6,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,98.15,1737.0,1
1.0,0,0.0,0.0,70,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,114.95,6385.0,0
1.0,0,0.0,0.0,12,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,112.95,3039.0,1
1.0,1,1.0,0.0,52,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,104.45,5597.0,0
0.0,0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,113.65,6474.0,0
0.0,0,0.0,0.0,40,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,20.6,2183.0,0
0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.9,314.0,1
0.0,1,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,86.85,905.0,1
0.0,1,0.0,0.0,40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,91.55,4727.0,0
1.0,0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,49.85,187.0,0
1.0,0,1.0,0.0,30,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.8,1755.0,0
1.0,0,1.0,1.0,23,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,99.85,3941.0,1
1.0,0,1.0,1.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,342.0,1
0.0,1,1.0,0.0,44,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,104.15,5143.0,0
1.0,0,0.0,0.0,65,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,109.15,6184.0,1
0.0,1,0.0,0.0,7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,48.2,1248.0,0
1.0,1,0.0,0.0,72,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.1,3517.0,0
0.0,1,0.0,0.0,8,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,100.15,2319.0,0
0.0,0,0.0,0.0,16,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,65.2,2531.0,1
1.0,1,1.0,1.0,66,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,99.5,6140.0,1
1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,71.55,321.0,1
1.0,0,0.0,1.0,3,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,55.9,700.0,0
1.0,0,1.0,0.0,53,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,93.9,5417.0,1
1.0,1,1.0,0.0,8,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,64.4,1765.0,0
1.0,1,1.0,0.0,69,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,108.4,6292.0,1
0.0,0,0.0,0.0,5,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,85.3,1435.0,0
0.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,107.45,6360.0,0
0.0,0,1.0,0.0,13,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,48.75,1852.0,1
0.0,0,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,85.65,1196.0,1
0.0,0,1.0,1.0,54,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,91.3,5385.0,0
1.0,0,1.0,0.0,72,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,85.95,5904.0,0
1.0,0,0.0,0.0,12,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.7,2845.0,1
1.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.15,60.0,1
1.0,1,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.2,150.0,0
0.0,0,1.0,0.0,54,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,110.35,5784.0,1
1.0,0,1.0,1.0,69,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,79.2,5564.0,0
0.0,0,0.0,0.0,48,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,55.5,4139.0,0
0.0,0,1.0,1.0,48,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,103.25,5424.0,1
0.0,0,1.0,0.0,8,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,90.25,2047.0,0
1.0,0,1.0,1.0,71,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,91.25,6066.0,0
1.0,0,0.0,0.0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.8,469.0,1
1.0,0,1.0,0.0,67,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,100.9,6116.0,0
1.0,0,1.0,1.0,34,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,97.7,4582.0,0
0.0,0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.85,845.0,0
0.0,0,1.0,1.0,9,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,65.6,1783.0,0
1.0,0,1.0,1.0,71,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,104.65,6285.0,0
1.0,0,0.0,0.0,57,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,90.45,5494.0,0
1.0,0,0.0,0.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,63.7,5129.0,0
0.0,1,1.0,1.0,48,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.5,5437.0,0
1.0,0,0.0,0.0,18,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.1,1381.0,0
1.0,0,1.0,1.0,43,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,104.3,5120.0,0
0.0,0,1.0,1.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,93.25,6097.0,0
1.0,0,1.0,1.0,35,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,73.45,4166.0,0
1.0,0,0.0,0.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.7,327.0,0
0.0,0,1.0,1.0,49,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.25,2777.0,0
0.0,0,1.0,1.0,71,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,100.5,6211.0,0
1.0,0,1.0,1.0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,90.6,2489.0,0
1.0,0,1.0,1.0,63,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,89.4,5649.0,0
0.0,1,0.0,0.0,65,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,95.45,5924.0,0
0.0,0,0.0,1.0,49,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.45,2502.0,0
0.0,0,0.0,0.0,29,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,98.6,4311.0,1
0.0,1,1.0,0.0,15,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,83.05,2849.0,1
0.0,0,1.0,1.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,19.95,415.0,0
0.0,0,1.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,109.15,6404.0,0
0.0,1,1.0,0.0,26,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,85.7,3759.0,0
